URL,Title,Year,Make,Model,VIN,Odometer,Vehicle Type,BID,document,Image URLs
https://www.rbauction.com/2000-volkswagen-jetta-automobile?invId=14014058&id=ci&auction=saskatoon-sk-2023257,2000 Volkswagen Jetta Automobile,2000,Volkswagen,Jetta,3VWSA29M8YM163007,"245,674 km",Automobile,Coming soon,https://cdn.ironpla.net/inspection/V06-1+CARFAX_13623335.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13623/335/b37f3e21-09e5-4754-847e-d7ee88c1af95-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13623/335/b37f3e21-09e5-4754-847e-d7ee88c1af95-hr.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13623/335/d4c8fa84-2e5e-4118-ae00-2b46522c39a5-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13623/335/cee8f4c7-7130-4af6-b484-4d8c22f3289b-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13623/335/3c5140ee-abdc-4805-9dc0-855dd1699aba-med.jpg""]"
https://www.rbauction.com/1997-ford-f150-xlt-4x4-inoperable-pickup?invId=14012233&id=ci&auction=saskatoon-sk-2023257,1997 Ford F150 XLT 4x4 Pickup (Inoperable),1997,Ford,F150,1FTEF18L4VKB88512,"354,374 km",Pickup,Coming soon,https://cdn.ironpla.net/inspection/O07-5+CARFAX_13614564.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13614/564/70495ac0-0d73-477f-b19e-470dc53985d7-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13614/564/2459f461-da02-4655-a3ca-979b7ae1bf3c-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13614/564/3e53df30-c5e8-4693-b648-8f25c82a1fe8-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13614/564/d2fd717b-4265-43b3-ae55-f6715d6bfabf-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13614/564/72d80611-3611-43a6-8f68-f828b3ea841e-med.jpg""]"
https://www.rbauction.com/2019-ford-f-150-xl-4x4-crew-cab-pickup?invId=13993349&id=ci&auction=chilliwack-bc-2023226,2019 Ford F-150 XL 4x4 Crew Cab Pickup,2019,Ford,F-150,1FTEW1E59KKD59241,"139,576 km",Pickup,Coming soon,https://cdn.ironpla.net/inspection/F60-5+CARFAX+Canada+Vehicle+History+Reports_13545975.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13545/975/915957b5-3297-4540-a5df-436b7262023d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13545/975/b3d64906-7c4b-43f9-ad5d-c0a24966a121-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13545/975/8f04f5f3-c79c-44f9-bebf-c897b15c6a37-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13545/975/962b9f0c-1ceb-4915-9ee2-6d3c47dfeb0f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13545/975/e253978b-5c78-4e1f-a266-3a514185a016-med.jpg""]"
https://www.rbauction.com/2016-mercedes-benz-sprinter-3500-4x2-van-8-passenger?invId=13972696&id=ci&auction=chilliwack-bc-2023226,2016 Mercedes-Benz Sprinter 3500 4x2 Cargo Van,2016,Mercedes-Benz,Sprinter 3500,WD3CF4CC3GP214095,"191,158 km",Cargo Van,,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/12910/347/5826d77d-0100-4572-8b6a-2b7ffb3a1fe2-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/12910/347/86981de9-266a-442c-a6e0-2faf2da11ca1-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/12910/347/0ed7b2de-bcb6-4c06-ab5b-048ef9833672-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/12910/347/5ba459bf-02da-4108-afbc-8a23c204c36e-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/12910/347/840868c8-558f-4fd6-b633-453d40aac4c0-med.jpg""]"
https://www.rbauction.com/2018-ford-f-150-xlt-4x4-crew-cab-pickup?invId=13993263&id=ci&auction=chilliwack-bc-2023226,2018 Ford F-150 XLT 4x4 Crew Cab Pickup,2018,Ford,F-150,1FTEW1EB3JKE53359,"138,818 km",Pickup,Coming soon,https://cdn.ironpla.net/inspection/f60-6+CARFAX+Canada+Vehicle+History+Reports_13545987.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13545/987/76511feb-3647-4838-9438-757b73ec96c0-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13545/987/2d6c392f-4867-4678-94a4-1924c2424ef4-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13545/987/b6a3330c-e848-42de-9f9e-ec6a324af592-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13545/987/d155bd7c-64a6-458e-8ad6-cfbca74c0638-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13545/987/ada548ff-3efd-42e5-86d1-8841612b2539-med.jpg""]"
https://www.rbauction.com/2018-ford-f-150-xlt-4x4-crew-cab-pickup?invId=13966625&id=ci&auction=chilliwack-bc-2023226,2018 Ford F-150 XLT 4x4 Crew Cab Pickup,2018,Ford,F-150,1FTEW1E51JKD26569,"139,369 km",Pickup,Coming soon,https://cdn.ironpla.net/inspection/F60-2+CARFAX+Canada+Vehicle+History+Reports_13315469.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13315/469/549abadb-e722-4f53-b72c-4752eee7090d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13315/469/9cc5e786-a9c6-46fa-a46b-c8850db5b4ca-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13315/469/cb5942b0-4009-4866-83e8-0bc94486fd43-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13315/469/57cba4c6-2e5d-435d-baa6-dff490eafc3c-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13315/469/760ba3f7-abc7-4b54-a99a-2207047a5e57-med.jpg""]"
https://www.rbauction.com/2015-ford-f-150-lariat-4x4-crew-cab-pickup?invId=14012199&id=ci&auction=chilliwack-bc-2023226,2015 Ford F-150 Lariat 4x4 Crew Cab Pickup,2015,Ford,F-150,1FTEW1EG5FKE31768,"130,191 km",Pickup,Coming soon,https://cdn.ironpla.net/inspection/C64-25+CARFAX+Canada+Vehicle+History+Reports_13614325.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13614/325/5748eafb-4d47-4d2a-a93e-002127dad410-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13614/325/9e8ca5bc-13f2-4229-b114-ff4a8400e503-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13614/325/f4d83a76-7530-483f-8060-cbd4d5dd3d64-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13614/325/74449583-dfd4-4ad8-9664-6bb12799ad94-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13614/325/bef44225-5bf4-4d32-b4ec-c25c22296367-med.jpg""]"
https://www.rbauction.com/2017-ford-f-150-xlt-4x4-crew-cab-pickup?invId=14001973&id=ci&auction=chilliwack-bc-2023226,2017 Ford F-150 XLT 4x4 Crew Cab Pickup,2017,Ford,F-150,1FTFW1EFXHKD98734,"137,277 km",Pickup,Coming soon,https://cdn.ironpla.net/inspection/F60-14+CARFAX+Canada+Vehicle+History+Reports_13575360.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13575/360/53a1a56e-e470-4f52-93e8-60876def3748-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13575/360/3ebf60d1-1fd6-4764-a7a4-2627c69a6301-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13575/360/92ab1a0b-e019-482e-9ed1-d016ad0776a1-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13575/360/1d4e7e59-3125-4fd7-a851-298387a4db21-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13575/360/9c429bfe-c31f-44d9-8f81-e57ac98d03ba-med.jpg""]"
https://www.rbauction.com/2017-ford-f-150-xlt-4x4-crew-cab-pickup?invId=14018732&id=ci&auction=chilliwack-bc-2023226,2017 Ford F-150 XLT 4x4 Crew Cab Pickup,2017,Ford,F-150,1FTEW1EF3HKE41483,"166,299 km",Pickup,Coming soon,https://cdn.ironpla.net/inspection/F60-18+CARFAX+Canada+Vehicle+History+Reports_13641802.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13641/802/e9870789-7000-46fc-87ec-ef67824f94e4-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13641/802/b5917631-ca5a-420d-a649-4672b320f83d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13641/802/19c6d884-b6de-44e7-8b20-c4a24d56be63-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13641/802/e004ee08-f5b8-4abd-9977-86944a6c8322-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13641/802/fb27e517-fda9-4bf9-82df-bf09fdddc40c-med.jpg""]"
https://www.rbauction.com/2017-ford-f-150-xlt-4x4-crew-cab-pickup?invId=13966621&id=ci&auction=chilliwack-bc-2023226,2017 Ford F-150 XLT 4x4 Crew Cab Pickup,2017,Ford,F-150,1FTFW1EF2HKD98730,"181,773 km",Pickup,Coming soon,https://cdn.ironpla.net/inspection/F60-1+CARFAX+Canada+Vehicle+History+Reports_13315468.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13315/468/16a4fd9a-89d4-4ef8-98f9-5f249e486780-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13315/468/9eb08004-2a85-4c73-81ae-0a1c033abc5c-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13315/468/a4c22f2d-dca6-4787-a107-bb8c02d89b05-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13315/468/725fdccb-0cb3-4f8e-82b9-057a62988474-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13315/468/802f6fca-6ddd-43c0-ae44-e4a2f7891451-med.jpg""]"
https://www.rbauction.com/2017-ford-f-150-xlt-4x4-crew-cab-pickup?invId=14010592&id=ci&auction=chilliwack-bc-2023226,2017 Ford F-150 XLT 4x4 Crew Cab Pickup,2017,Ford,F-150,1FTEW1EF5HKD98782,"191,277 km",Pickup,Coming soon,https://cdn.ironpla.net/inspection/F60-16+CARFAX+Canada+Vehicle+History+Reports_13608836.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13608/836/91b287cd-3037-4640-b5ff-2f54d0ddf694-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13608/836/022fa343-7462-4e8f-933b-973c2eacaff9-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13608/836/f288f653-f89d-4545-9e96-c7d379113a1f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13608/836/933f0a09-1fe4-4eaa-b641-92ed79dd1b74-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13608/836/43e5fd5c-8b37-449d-b070-f4eb32efcf54-med.jpg""]"
https://www.rbauction.com/2015-ford-f-150-4x4-extended-cab-pickup?invId=14019451&id=ci&auction=chilliwack-bc-2023226,2015 Ford F-150 4x4 Extended Cab Pickup,2015,Ford,F-150,1FTFX1EF4FFC63705,"155,754 km",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13644/941/8ba4a47d-f188-4b21-9310-25c6498c6d37-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13644/941/271e8358-4739-4cba-85f6-7dcea71c62b6-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13644/941/38add43f-b650-4a61-90cb-50b76b3e6329-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13644/941/edb6e7be-168c-4cff-b290-5bb0eab286ab-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13644/941/6ccda910-cb6d-404f-a4ca-839e62094ab2-med.jpg""]"
https://www.rbauction.com/2015-audi-a5-automobile?invId=13983655&id=ci&auction=chilliwack-bc-2023226,2015 Audi A5 Convertible,2015,Audi,A5,WAUDFBFH8FN003861,"130,378 km",Convertible,Coming soon,https://cdn.ironpla.net/inspection/L04-1+Carfax+Report_13514446.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13514/446/82eedeaa-327e-41f6-8962-2780146d02c5-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13514/446/ae3014bb-d074-49ac-af21-cf853e520c1f-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13514/446/cc23c663-f436-4393-9ebd-64f6afb476fe-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13514/446/c62598f6-b83b-4083-b821-0e1e5d07d6db-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13514/446/a77ba2dc-8ec9-49f3-9e40-2c37ab365256-med.jpg""]"
https://www.rbauction.com/2015-ford-f-350-lariat-4x4-crew-cab-pickup?invId=14020916&id=ci&auction=chilliwack-bc-2023226,2015 Ford F-350 Lariat 4x4 Crew Cab Pickup,2015,Ford,F-350,1FT8W3BT3FEA79136,"373,714 km",Pickup,Coming soon,https://cdn.ironpla.net/inspection/X08-13+CARFAX+Canada+Vehicle+History+Reports_13651461.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13651/461/6f66155b-2514-4557-b3a8-07f888f73499-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13651/461/16864be7-e3a8-40c8-b110-121f23efd0e4-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13651/461/a7f8ea96-89d5-4f64-b621-effb972566da-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13651/461/a9bdee47-8a64-4236-b21f-c50d5f6f22fb-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13651/461/23c56197-c347-446e-b40c-d58379c61e45-med.jpg""]"
https://www.rbauction.com/2016-ford-f-150-xlt-4x4-crew-cab-pickup?invId=14010593&id=ci&auction=chilliwack-bc-2023226,2016 Ford F-150 XLT 4x4 Crew Cab Pickup,2016,Ford,F-150,1FTEW1EF5GKE86925,"204,141 km",Pickup,Coming soon,https://cdn.ironpla.net/inspection/F60-17+CARFAX+Canada+Vehicle+History+Reports_13608838.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13608/838/2fe91065-93e7-4a5d-a740-a8145cd7aaa4-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13608/838/c082dccc-128e-494c-ad66-c361d0897fc1-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13608/838/ae3054e5-5482-4186-adc0-5c08846ed71d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13608/838/0a8fec10-b8e1-4837-b90b-1f3fc96f572c-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13608/838/5b10a7dd-89ec-46a7-a262-343808699243-med.jpg""]"
https://www.rbauction.com/2019-ford-f-150-lariat-4x4-crew-cab-inoperable-pickup?invId=14019088&id=ci&auction=chilliwack-bc-2023226,2019 Ford F-150 Lariat 4x4 Crew Cab Pickup (Inoperable),2019,Ford,F-150,1FTEW1EP7KKD10122,"216,864 km",Pickup,Coming soon,https://cdn.ironpla.net/inspection/N10-1+CARFAX+REPORT_13644290.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13644/290/2868b870-4d74-4363-bf75-d89ce1ffb60d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13644/290/06d872e1-bf73-4064-8a64-18d6abcd19e7-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13644/290/18f45827-2962-4729-b42e-e60ccdbc2ffd-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13644/290/6942c54f-d1f4-415b-80eb-be73108fa420-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13644/290/fa8eb5ba-0bee-4e8a-8d34-f93b2c843f0b-med.jpg""]"
https://www.rbauction.com/2015-ford-transit-t150-mr-4x2-8-seat-van-8-passenger?invId=13972706&id=ci&auction=chilliwack-bc-2023226,2015 Ford Transit T150 MR 4x2 8-Seat Passenger Van,2015,Ford,Transit T150 MR,1FMZK1CMXFKA70586,"179,162 km",Passenger Van,Coming soon,https://cdn.ironpla.net/inspection/F60-4+CARFAX+Canada+Vehicle+History+Reports_13314958.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13314/958/91841537-6a01-477d-bd66-18b2520926ee-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13314/958/625f1a43-ca35-4368-a4ef-ff9c343696cb-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13314/958/0ea5ca82-c260-436d-aecb-8a2b2d6f8966-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13314/958/c374e39a-5f56-430b-a60e-782c7e48593c-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13314/958/894f7f1c-0a96-48f0-aad5-301319e83036-med.jpg""]"
https://www.rbauction.com/2011-bmw-x5-automobile?invId=14035829&id=ci&auction=chilliwack-bc-2023226,2011 BMW X5 Automobile,2011,BMW,X5,5UXZW0C56BL660654,"233,344 km",Automobile,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13699/873/8c70ebb9-5d05-470c-b3ed-a70a71f64411-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13699/873/1b21bcbb-575f-4183-ad17-8b786545972c-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13699/873/d0f81d86-4e4c-439d-88c0-f17323c60def-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13699/873/424c43f4-00d9-4201-bbe1-9d34585e7142-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13699/873/05d6faa2-1c2f-4fab-9d0b-6c51fab419b5-med.jpg""]"
https://www.rbauction.com/2006-porsche-cayman-s-automobile?invId=14010125&id=ci&auction=chilliwack-bc-2023226,2006 Porsche Cayman S Automobile,2006,Porsche,Cayman S,WP0ZZZ98Z6U772149,"66,798 km",Automobile,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13607/21/5a35a495-a64f-4f66-a88e-ce44a50724b2-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13607/21/990c8cd4-0b3e-4c56-979e-62af7d65704e-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13607/21/2c44314b-ab32-4046-983f-33dc8baa47fe-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13607/21/cb6bdacd-85dd-4bfc-881b-acb14e7fffe8-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13607/21/10eb74b7-cfd9-4d99-b0ea-89613f81ea41-med.jpg""]"
https://www.rbauction.com/2015-toyota-tacoma-sr5-4x4-crew-cab-inoperable-pickup?invId=14020914&id=ci&auction=chilliwack-bc-2023226,2015 Toyota Tacoma SR5 4x4 Crew Cab Pickup (Inoperable),2015,Toyota,Tacoma,5TFMU4FN7FX031519,"150,919 km",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13651/457/c4f4a8da-4b05-41ab-bb69-12793f3a328b-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13651/457/4ded4f93-03d4-4ea8-982b-4014d9d52fe4-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13651/457/62580bf0-02d2-4107-a962-ee45ed4dc716-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13651/457/a4ace924-2a99-4cb3-a615-9e5794065651-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13651/457/a2afb12a-285e-4af2-853f-5b21232df0c3-med.jpg""]"
https://www.rbauction.com/2014-nissan-pathfinder-platinum-4wd-sport-utility-vehicle?invId=13991348&id=ci&auction=chilliwack-bc-2023226,2014 Nissan Pathfinder Platinum 4WD SUV,2014,Nissan,Pathfinder,5N1AR2MM9EC732826,"177,821 km",SUV,Coming soon,https://cdn.ironpla.net/inspection/M05-1+CARFAX+Canada+Vehicle+History+Reports_13538142.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13538/142/d354b58c-5cbc-452f-8c30-feb6fdc00559-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13538/142/602820b7-3a71-4d82-8a4a-2854ef81cb9e-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13538/142/c6742b5b-3cf1-46a5-afb0-4132d51bb292-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13538/142/00788374-775c-444c-b0fa-31c76718aed4-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13538/142/846e99aa-71b6-4f44-8e89-b120530d21ce-med.jpg""]"
https://www.rbauction.com/2017-ford-fusion-se-awd-automobile?invId=13998048&id=ci&auction=chilliwack-bc-2023226,2017 Ford Fusion SE AWD Automobile,2017,Ford,Fusion SE,3FA6P0T91HR169106,"141,850 km",Automobile,Coming soon,https://cdn.ironpla.net/inspection/F60-9+CARFAX+Canada+Vehicle+History+Reports_13563895.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13563/895/4d2545bf-1898-44ae-b8e9-f3f547e4108c-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13563/895/895c55a3-49fa-49c4-9932-ceb6845d93b7-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13563/895/ad60e732-ff44-4685-81b5-163cba4897df-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13563/895/84146c18-cf93-4329-bbb9-2f1e6dea09c9-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13563/895/951e1c17-96e8-460d-9984-8987a8953e7d-med.jpg""]"
https://www.rbauction.com/2012-dodge-1500-4x4-crew-cab-pickup?invId=14026736&id=ci&auction=chilliwack-bc-2023226,2012 Dodge 1500 4x4 Crew Cab Pickup,2012,Dodge,1500,1C6RD7KT4CS335399,"262,856 km",Pickup,Coming soon,https://cdn.ironpla.net/inspection/Work+Orders+H12-1_13669367.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/367/be69680e-2fca-46cb-b429-ab3dffee6f45-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/367/b231824b-e121-43f6-bfeb-cb8872a6809d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/367/0cc7bb83-254b-4559-8dac-bc69505ed956-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/367/c3d89688-2012-4bef-b464-400802ed01d2-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/367/e3ac9e3d-ef57-4b1b-8bd5-334564e9c321-med.jpg""]"
https://www.rbauction.com/1989-alfa-romeo-spider-graduate-automobile?invId=14010122&id=ci&auction=chilliwack-bc-2023226,1989 Alfa Romeo Spider Graduate Convertible,1989,Alfa Romeo,Spider,ZARBA5645K6000112,"109,727 km",Convertible,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13607/18/6acc57d8-3fe2-43c9-bc05-6eaf0f9907ee-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13607/18/352c70b5-22d2-4b5f-a0dc-72c21da5edb9-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13607/18/0a15c0d5-0fbc-4297-8361-1c7c143c7313-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13607/18/87b8e6de-d503-406b-8f51-46bc6476ce9d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13607/18/13ce8a2b-12e3-40f4-bc31-689a1fb67e26-med.jpg""]"
https://www.rbauction.com/2012-gmc-2500-4x4-pickup?invId=14026594&id=ci&auction=chilliwack-bc-2023226,2012 GMC 2500 4x4 Pickup,2012,GMC,2500,1GT02ZCG3CZ165452,"176,437 km",Pickup,Coming soon,,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/143/71c658c7-5288-4517-acce-1f2e9dbcb0d3-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/143/f0d2cca5-9efd-4647-a857-c9bd0d5d7672-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/143/30a6a2e6-87c8-4a3d-b894-76f301077fb6-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/143/20d5a57c-4372-4a45-9be7-683d88fa9d9d-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13669/143/2013baff-4645-4e23-a3bd-617b5b1b4c9d-med.jpg""]"
https://www.rbauction.com/2014-ford-f-150-xlt-4x4-extended-cab-pickup?invId=14010351&id=ci&auction=chilliwack-bc-2023226,2014 Ford F-150 XLT 4x4 Extended Cab Pickup,2014,Ford,F-150,1FTFX1EF0EFA50653,"227,964 km",Pickup,Coming soon,https://cdn.ironpla.net/inspection/E79-3+Carfax+Report_13607762.pdf,"[""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13607/762/fd93cc47-8b3c-4748-bace-9fd75b6cfdb1-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13607/762/06d19076-2ca1-4aa6-b947-9358f886ddcb-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13607/762/10b8b0c3-0709-4c91-baa8-d39c611d139a-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13607/762/63f14905-de33-496c-805c-a34ac82ad9ec-med.jpg"", ""https://www-ironplanet.s3-us-west-2.amazonaws.com/i/13607/762/6cfc5681-dab5-4fc2-9902-e3e7c78d677d-med.jpg""]"
